Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (ppm),Titanium concentration (ppm),Nitrogen concentration (ppm),Aluminium concentration (ppm),Boron concentration (ppm),Niobium concentration (ppm),Tin concentration (ppm),Arsenic concentration (ppm),Antimony concentration (ppm),Current (A),Voltage (V),AC or DC,Electrode positive or negative,Heat input (kJ/mm),Interpass temperature (deg C),Type of weld,Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kg/mm2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Weld ID
0.077,0.31,1.33,0.007,0.005,N,N,N,0.0004,N,N,N,419.0,38.0,80.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-68,100.0,N,N,22.0,17.0,61.0,0.0,0.0,Evans-V/Mn-1991-C4awch
0.077,0.31,1.33,0.007,0.005,N,N,N,0.0004,N,N,N,419.0,38.0,80.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,372.0,497.0,31.4,76.4,-81,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-C4ht
0.072,0.33,1.22,0.008,0.006,N,N,N,0.019,N,N,N,447.0,29.0,85.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,486.0,545.0,29.6,78.2,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-C190aw
0.072,0.33,1.22,0.008,0.006,N,N,N,0.019,N,N,N,447.0,29.0,85.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-66,100.0,N,N,25.0,3.0,72.0,0.0,0.0,Evans-V/Mn-1991-C190awch
0.072,0.33,1.22,0.008,0.006,N,N,N,0.019,N,N,N,447.0,29.0,85.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,455.0,533.0,28.4,77.9,-67,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-C190ht
0.077,0.26,1.36,0.007,0.007,N,N,N,0.0425,N,N,N,410.0,29.0,79.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,536.0,590.0,24.4,78.1,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-C425aw
0.077,0.26,1.36,0.007,0.007,N,N,N,0.0425,N,N,N,410.0,29.0,79.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-70,100.0,N,N,22.0,5.0,73.0,0.0,0.0,Evans-V/Mn-1991-C425awch
0.077,0.26,1.36,0.007,0.007,N,N,N,0.0425,N,N,N,410.0,29.0,79.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,526.0,594.0,26.0,76.0,-62,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-C425ht
0.078,0.3,1.35,0.007,0.007,N,N,N,0.0595,N,N,N,405.0,30.0,76.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,521.0,589.0,22.6,76.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-C595aw
0.078,0.3,1.35,0.007,0.007,N,N,N,0.0595,N,N,N,405.0,30.0,76.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-70,100.0,N,N,19.0,4.0,77.0,0.0,0.0,Evans-V/Mn-1991-C595awch
0.078,0.3,1.35,0.007,0.007,N,N,N,0.0595,N,N,N,405.0,30.0,76.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,527.0,600.0,26.0,75.0,-60,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-C595ht
0.076,0.26,1.36,0.007,0.006,N,N,N,0.1005,N,N,N,407.0,29.0,83.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,599.0,638.0,20.8,74.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-C1005aw
0.076,0.26,1.36,0.007,0.006,N,N,N,0.1005,N,N,N,407.0,29.0,83.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-55,100.0,N,N,12.0,3.0,85.0,0.0,0.0,Evans-V/Mn-1991-C1005awch
0.076,0.26,1.36,0.007,0.006,N,N,N,0.1005,N,N,N,407.0,29.0,83.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,574.0,642.0,22.6,73.0,-36,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-C1005ht
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,500.0,571.0,28.8,77.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D4aw
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-62,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D4awch
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,414.0,518.0,29.2,78.4,-71,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D4ht
0.077,0.26,1.73,0.007,0.008,N,N,N,0.0235,N,N,N,423.0,27.0,72.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,543.0,607.0,23.2,77.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D235aw
0.077,0.26,1.73,0.007,0.008,N,N,N,0.0235,N,N,N,423.0,27.0,72.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-62,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D235awch
0.077,0.26,1.73,0.007,0.008,N,N,N,0.0235,N,N,N,423.0,27.0,72.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,523.0,602.0,25.6,75.0,-59,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D235ht
0.077,0.26,1.72,0.007,0.008,N,N,N,0.041,N,N,N,423.0,25.0,74.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,578.0,617.0,21.8,75.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D410aw
0.077,0.26,1.72,0.007,0.008,N,N,N,0.041,N,N,N,423.0,25.0,74.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-67,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D410awch
0.077,0.26,1.72,0.007,0.008,N,N,N,0.041,N,N,N,423.0,25.0,74.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,538.0,626.0,21.8,74.0,-55,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D410ht
0.076,0.25,1.72,0.005,0.008,N,N,N,0.0605,N,N,N,405.0,25.0,86.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,589.0,650.0,21.6,75.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D605aw
0.076,0.25,1.72,0.005,0.008,N,N,N,0.0605,N,N,N,405.0,25.0,86.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-64,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D605awch
0.076,0.25,1.72,0.005,0.008,N,N,N,0.0605,N,N,N,405.0,25.0,86.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,521.0,597.0,24.4,74.0,-44,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D605ht
0.08,0.26,1.74,0.007,0.008,N,N,N,0.083,N,N,N,411.0,25.0,90.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,639.0,681.0,19.6,71.9,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D830aw
0.08,0.26,1.74,0.007,0.008,N,N,N,0.083,N,N,N,411.0,25.0,90.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-61,100.0,N,N,N,N,N,N,N,Evans-V/Mn-1991-D830awch
0.08,0.26,1.74,0.007,0.008,N,N,N,0.083,N,N,N,411.0,25.0,90.0,<5,<5,5.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,570.0,647.0,24.0,74.0,N,N,N,N,N,N,N,N,N,Evans-V/Mn-1991-D830ht
0.073,0.35,0.64,0.005,0.004,N,N,N,0.0003,N,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,402.0,494.0,33.3,77.5,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A<5aw
0.073,0.35,0.64,0.005,0.004,N,N,N,0.0003,N,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-45,100.0,N,N,47.0,27.0,26.0,0.0,0.0,Evans-Nb/Mn-1991-A<5awch
0.073,0.35,0.64,0.005,0.004,N,N,N,0.0003,N,N,N,428.0,38.0,77.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,329.0,447.0,36.4,80.5,-55,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A<5ht
0.073,0.34,0.64,0.007,0.005,N,N,N,0.0003,N,N,N,431.0,41.0,80.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,450.0,532.0,28.0,76.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A120aw
0.073,0.34,0.64,0.007,0.005,N,N,N,0.0003,N,N,N,431.0,41.0,80.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-33,100.0,N,N,27.0,60.0,13.0,0.0,0.0,Evans-Nb/Mn-1991-A120awch
0.073,0.34,0.64,0.007,0.005,N,N,N,0.0003,N,N,N,431.0,41.0,80.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,415.0,497.0,24.6,78.7,-38,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A120ht
0.075,0.33,0.62,0.007,0.005,N,N,N,0.0003,N,N,N,429.0,42.0,85.0,<5,<5,220.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,474.0,553.0,26.8,80.7,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A220aw
0.075,0.33,0.62,0.007,0.005,N,N,N,0.0003,N,N,N,429.0,42.0,85.0,<5,<5,220.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-22,100.0,N,N,26.0,61.0,13.0,0.0,0.0,Evans-Nb/Mn-1991-A220awch
0.075,0.33,0.62,0.007,0.005,N,N,N,0.0003,N,N,N,429.0,42.0,85.0,<5,<5,220.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,451.0,539.0,24.4,78.0,-27,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A220ht
0.07,0.33,0.64,0.007,0.004,N,N,N,0.0007,N,N,N,413.0,42.0,85.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,522.0,580.0,25.0,76.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A450aw
0.07,0.33,0.64,0.007,0.004,N,N,N,0.0007,N,N,N,413.0,42.0,85.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-7,100.0,N,N,19.0,67.0,14.0,0.0,0.0,Evans-Nb/Mn-1991-A450awch
0.07,0.33,0.64,0.007,0.004,N,N,N,0.0007,N,N,N,413.0,42.0,85.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,484.0,576.0,23.0,74.9,-4,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A450ht
0.074,0.33,0.64,0.008,0.006,N,N,N,0.0003,N,N,N,460.0,39.0,110.0,<5,<5,880.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,549.0,614.0,24.0,70.8,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A880aw
0.074,0.33,0.64,0.008,0.006,N,N,N,0.0003,N,N,N,460.0,39.0,110.0,<5,<5,880.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,13.0,100.0,N,N,24.0,61.0,15.0,0.0,0.0,Evans-Nb/Mn-1991-A880awch
0.074,0.33,0.64,0.008,0.006,N,N,N,0.0003,N,N,N,460.0,39.0,110.0,<5,<5,880.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,544.0,621.0,22.6,71.9,18.0,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-A880ht
0.077,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,399.0,41.0,75.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,443.0,522.0,31.1,77.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B<5aw
0.077,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,399.0,41.0,75.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-60,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B<5awch
0.077,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,399.0,41.0,75.0,<5,<5,<5,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,332.0,461.0,33.3,80.3,-80,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B<5ht
0.078,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,368.0,36.0,83.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,480.0,557.0,25.4,75.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B120aw
0.078,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,368.0,36.0,83.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-42,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B120awch
0.078,0.35,1.02,0.007,0.005,N,N,N,0.0004,N,N,N,368.0,36.0,83.0,<5,<5,120.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,447.0,540.0,30.4,77.0,-55,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B120ht
0.074,0.34,1.0,0.007,0.006,N,N,N,0.0005,N,N,N,424.0,37.0,86.0,<5,<5,255.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,513.0,594.0,28.0,76.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B255aw
0.074,0.34,1.0,0.007,0.006,N,N,N,0.0005,N,N,N,424.0,37.0,86.0,<5,<5,255.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-38,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B255awch
0.074,0.34,1.0,0.007,0.006,N,N,N,0.0005,N,N,N,424.0,37.0,86.0,<5,<5,255.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,492.0,575.0,25.2,76.0,-41,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B255ht
0.074,0.33,0.99,0.008,0.006,N,N,N,0.0004,N,N,N,393.0,37.0,88.0,<5,<5,465.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,553.0,618.0,22.8,74.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B465aw
0.074,0.33,0.99,0.008,0.006,N,N,N,0.0004,N,N,N,393.0,37.0,88.0,<5,<5,465.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-11,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B465awch
0.074,0.33,0.99,0.008,0.006,N,N,N,0.0004,N,N,N,393.0,37.0,88.0,<5,<5,465.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,540.0,616.0,22.4,75.0,-20,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B465ht
0.075,0.34,1.02,0.007,0.006,N,N,N,0.0005,N,N,N,417.0,37.0,79.0,<5,<5,985.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,615.0,655.0,20.2,72.9,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B985aw
0.075,0.34,1.02,0.007,0.006,N,N,N,0.0005,N,N,N,417.0,37.0,79.0,<5,<5,985.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,14.0,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B985awch
0.075,0.34,1.02,0.007,0.006,N,N,N,0.0005,N,N,N,417.0,37.0,79.0,<5,<5,985.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,603.0,676.0,19.8,70.8,8.0,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-B985ht
0.077,0.31,1.33,0.007,0.005,N,N,N,0.0004,N,N,N,419.0,38.0,80.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,463.0,541.0,27.1,75.9,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C<6aw
0.077,0.31,1.33,0.007,0.005,N,N,N,0.0004,N,N,N,419.0,38.0,80.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-67,100.0,N,N,23.0,7.0,70.0,0.0,0.0,Evans-Nb/Mn-1991-C<6awch
0.077,0.31,1.33,0.007,0.005,N,N,N,0.0004,N,N,N,419.0,38.0,80.0,<5,<5,6.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,372.0,497.0,31.4,76.4,-81,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C<6ht
0.079,0.33,1.37,0.007,0.006,N,N,N,0.0004,N,N,N,417.0,34.0,97.0,<5,<5,105.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,505.0,586.0,25.8,77.9,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C105aw
0.079,0.33,1.37,0.007,0.006,N,N,N,0.0004,N,N,N,417.0,34.0,97.0,<5,<5,105.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-55,100.0,N,N,24.0,15.0,61.0,0.0,0.0,Evans-Nb/Mn-1991-C105awch
0.079,0.33,1.37,0.007,0.006,N,N,N,0.0004,N,N,N,417.0,34.0,97.0,<5,<5,105.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,500.0,578.0,24.8,76.0,-61,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C105ht
0.076,0.3,1.36,0.008,0.006,N,N,N,0.0004,N,N,N,370.0,33.0,84.0,<5,<5,235.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,540.0,597.0,26.4,76.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C235aw
0.076,0.3,1.36,0.008,0.006,N,N,N,0.0004,N,N,N,370.0,33.0,84.0,<5,<5,235.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-45,100.0,N,N,26.0,14.0,60.0,0.0,0.0,Evans-Nb/Mn-1991-C235awch
0.076,0.3,1.36,0.008,0.006,N,N,N,0.0004,N,N,N,370.0,33.0,84.0,<5,<5,235.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,539.0,607.0,25.0,76.0,-41,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C235ht
0.077,0.34,1.39,0.007,0.007,N,N,N,0.0004,N,N,N,409.0,32.0,99.0,<5,<5,455.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,586.0,641.0,24.2,76.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C455aw
0.077,0.34,1.39,0.007,0.007,N,N,N,0.0004,N,N,N,409.0,32.0,99.0,<5,<5,455.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-23,100.0,N,N,19.0,18.0,63.0,0.0,0.0,Evans-Nb/Mn-1991-C455awch
0.077,0.34,1.39,0.007,0.007,N,N,N,0.0004,N,N,N,409.0,32.0,99.0,<5,<5,455.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,583.0,651.0,22.6,71.9,-27,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C455ht
0.076,0.3,1.36,0.006,0.007,N,N,N,0.0005,N,N,N,432.0,33.0,91.0,<5,<5,940.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,610.0,685.0,20.6,71.9,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C940aw
0.076,0.3,1.36,0.006,0.007,N,N,N,0.0005,N,N,N,432.0,33.0,91.0,<5,<5,940.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-1,100.0,N,N,19.0,31.0,50.0,0.0,0.0,Evans-Nb/Mn-1991-C940awch
0.076,0.3,1.36,0.006,0.007,N,N,N,0.0005,N,N,N,432.0,33.0,91.0,<5,<5,940.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,614.0,686.0,19.0,70.8,7.0,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-C940ht
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,<6,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,500.0,571.0,28.8,77.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D<5aw
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,<6,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-62,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D<5awch
0.076,0.29,1.74,0.008,0.006,N,N,N,0.0004,N,N,N,415.0,35.0,92.0,<5,<5,<6,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,414.0,518.0,29.2,78.4,-71,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D<5ht
0.077,0.32,1.77,0.007,0.006,N,N,N,0.0004,N,N,N,418.0,31.0,89.0,<5,<5,125.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,540.0,614.0,22.0,75.9,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D125aw
0.077,0.32,1.77,0.007,0.006,N,N,N,0.0004,N,N,N,418.0,31.0,89.0,<5,<5,125.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-54,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D125awch
0.077,0.32,1.77,0.007,0.006,N,N,N,0.0004,N,N,N,418.0,31.0,89.0,<5,<5,125.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,524.0,605.0,24.4,74.0,-61,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D125ht
0.078,0.3,1.76,0.007,0.007,N,N,N,0.0004,N,N,N,433.0,32.0,110.0,<5,<5,230.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,575.0,635.0,22.6,74.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D230aw
0.078,0.3,1.76,0.007,0.007,N,N,N,0.0004,N,N,N,433.0,32.0,110.0,<5,<5,230.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-42,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D230awch
0.078,0.3,1.76,0.007,0.007,N,N,N,0.0004,N,N,N,433.0,32.0,110.0,<5,<5,230.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,553.0,627.0,22.0,76.8,-31,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D230ht
0.077,0.29,1.77,0.008,0.009,N,N,N,0.0004,N,N,N,432.0,31.0,97.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,606.0,660.0,22.0,74.0,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D450aw
0.077,0.29,1.77,0.008,0.009,N,N,N,0.0004,N,N,N,432.0,31.0,97.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-26,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D450awch
0.077,0.29,1.77,0.008,0.009,N,N,N,0.0004,N,N,N,432.0,31.0,97.0,<5,<5,450.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,580.0,2.0,577.0,661.0,21.6,71.9,-15,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D450ht
0.079,0.29,1.79,0.006,0.007,N,N,N,0.0004,N,N,N,406.0,33.0,105.0,<5,<5,895.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,250.0,14.0,654.0,708.0,19.2,70.8,N,N,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D895aw
0.079,0.29,1.79,0.006,0.007,N,N,N,0.0004,N,N,N,406.0,33.0,105.0,<5,<5,895.0,N,N,N,170.0,21.0,DC,+,1.0,200.0,MMA,0.0,0.0,N,N,N,N,-6,100.0,N,N,N,N,N,N,N,Evans-Nb/Mn-1991-D895awch
